Trip_Distance_km,Time_of_Day,Day_of_Week,Passenger_Count,Traffic_Conditions,Weather,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Trip_Price,Fare_per_km,Peak_Hour,Is_Weekend,Traffic_Level,Price_Intensity,Congested_Trip,Taxi_Category
27.070546861761322,Morning,Weekend,1.0,Low,Clear,3.14,1.2333157894736844,0.14,89.47,49.052332874297534,1.271921109530173,1,1,0,1.3733157894736845,1,Standard
43.98,Evening,Weekend,4.0,Low,Clear,4.53,1.21,0.32,47.22,72.8562,1.6565757162346522,1,1,0,1.53,0,Premium
20.23,Afternoon,Weekend,2.4768421052631577,Low,Clear,3.93,1.42,0.38,7.17,35.3812,1.7489471082550667,0,1,0,1.7999999999999998,0,Standard
41.01,Morning,Weekday,1.0,Medium,Clear,3.95,1.8,0.42,16.56,84.7232,2.065915630334065,1,0,1,2.22,0,Premium
22.52,Afternoon,Weekend,2.0,Medium,Clear,4.6,1.49,0.35,62.07,59.8793,2.525522794214494,0,1,1,1.8399999999999999,0,Standard
19.47,Afternoon,Weekday,2.0,Low,Clear,4.68,1.15,0.16,84.35,40.56649999999999,2.0835387776065737,0,0,0,1.3099999999999998,1,Standard
23.67,Evening,Weekday,1.0,Medium,Snow,4.76,1.73,0.38,43.49,62.235299999999995,2.6292902408111534,1,0,1,2.11,0,Premium
15.77,Evening,Weekday,3.0,Low,Clear,2.28,1.86,0.37,62.11811578947369,54.59590284210527,3.9984020291693088,1,0,0,2.23,1,Standard
37.63,Evening,Weekday,4.0,Medium,Clear,3.63,0.68,0.11,85.34,38.6058,1.0259314376827,1,0,1,0.79,0,Standard
25.63,Morning,Weekday,3.0,Medium,Rain,4.22,1.3,0.26,85.95,59.886,2.3365587202497076,1,0,1,1.56,1,Standard
12.38,Afternoon,Weekday,2.0,Medium,Rain,4.27,0.93,0.23,61.64,29.9606,2.420080775444265,0,0,1,1.1600000000000001,1,Economy
45.08,Afternoon,Weekend,2.0,High,Clear,3.82,0.57,0.2929157894736842,110.21,61.79784915789473,1.5593012422360246,0,1,2,0.8629157894736841,0,Premium
19.81,Morning,Weekday,3.0,Low,Rain,2.5,1.5,0.19,61.26,43.8544,2.2137506309944475,1,0,0,1.69,1,Standard
101.0397035425727,Afternoon,Weekday,1.0,Low,Rain,4.39,1.79,0.2929157894736842,56.78,201.88282786752092,2.807264774622016,0,0,0,2.082915789473684,0,Luxury
45.42,Evening,Weekend,3.0,Medium,Clear,4.16,0.74,0.47,27.93,50.89789999999999,1.1206054601497135,1,1,1,1.21,0,Standard
31.59,Morning,Weekday,3.0,High,Clear,2.26,1.72,0.42,40.38,73.5544,2.3284077239632794,1,0,2,2.14,0,Premium
6.73,Afternoon,Weekday,4.0,Low,Clear,3.39,1.78,0.47,9.87,20.008300000000002,2.9730014858841005,0,0,0,2.25,0,Economy
47.05,Morning,Weekday,4.0,Low,Snow,2.52,1.87,0.49,77.86,128.6549,2.7344293304994687,1,0,0,2.3600000000000003,0,Luxury
31.76,Morning,Weekday,3.0,Low,Clear,3.01,0.9,0.1,33.58,34.952,1.1005037783375313,1,0,0,1.0,0,Standard
17.41,Morning,Weekday,2.4768421052631577,Medium,Clear,2.05,1.86,0.2929157894736842,39.98,46.1433732631579,3.2667876694836533,1,0,1,2.1529157894736843,0,Standard
7.82,Night,Weekend,2.0,Low,Rain,3.2,0.98,0.27,93.64,36.1464,4.6223017902813295,0,1,0,1.25,1,Standard
39.91,Evening,Weekday,4.0,Medium,Clear,3.65,1.33,0.44,42.63,75.4875,1.8914432473064395,1,0,1,1.77,0,Premium
31.38,Night,Weekday,4.0,High,Clear,3.86,0.58,0.2,32.85,28.630399999999998,0.9123773103887828,0,0,2,0.78,0,Economy
27.14,Afternoon,Weekend,2.0,Medium,Clear,3.99,0.57,0.49,24.44,31.4354,1.158268238761975,0,1,1,1.06,0,Standard
44.8,Morning,Weekend,1.0,Low,Clear,4.51,1.58,0.35,94.11,108.23249999999999,2.415904017857143,1,1,0,1.9300000000000002,0,Luxury
39.64,Afternoon,Weekday,4.0,Medium,Rain,2.65,1.17,0.42,19.92,57.395199999999996,1.4479112008072654,0,0,1,1.5899999999999999,0,Standard
8.43,Afternoon,Weekday,4.0,Low,Clear,2.36,0.88,0.13,57.18,17.2118,6.746710952041567,0,0,0,1.01,1,Economy
16.27,Evening,Weekday,1.0,High,Rain,4.55,0.79,0.17,62.11811578947369,27.96337968421053,1.7310571604179474,1,0,2,0.9600000000000001,1,Economy
13.18,Morning,Weekday,4.0,Medium,Clear,2.47,1.5,0.4,84.05,55.86,4.238239757207891,1,0,1,1.9,1,Standard
37.45,Afternoon,Weekday,4.0,Low,Clear,4.92,0.5,0.11,77.83,32.2063,0.8599813084112149,0,0,0,0.61,0,Standard
2.64,Morning,Weekday,1.0,Medium,Snow,4.53,1.71,0.43,98.23,51.2833,19.42549242424242,1,0,1,2.14,1,Standard
28.92,Afternoon,Weekend,1.0,Medium,Clear,3.5,0.62,0.11,10.15,22.5469,0.7796300138312586,0,1,1,0.73,0,Economy
38.36,Evening,Weekday,3.0,Medium,Clear,4.94,0.79,0.36,39.09,49.3168,1.28563086548488,1,0,1,1.15,0,Standard
43.96,Afternoon,Weekday,2.0,Low,Clear,2.29,1.08,0.25,37.22,59.0718,1.3437625113739764,0,0,0,1.33,0,Standard
17.76,Afternoon,Weekday,2.0,Low,Rain,2.91,1.2333157894736844,0.34,21.79,32.22228842105264,1.8110022522522522,0,0,0,1.5733157894736844,0,Standard
41.24,Afternoon,Weekday,1.0,High,Clear,3.91,1.03,0.38,38.26,60.92600000000001,1.4773520853540254,0,0,2,1.4100000000000001,0,Premium
27.070546861761322,Afternoon,Weekday,1.0,Medium,Clear,3.05,0.98,0.24,62.11811578947369,44.48748371399978,0.7052092481724582,0,0,1,1.22,0,Standard
42.48,Evening,Weekday,4.0,High,Clear,4.79,1.95,0.14,65.02,96.7288,2.277043314500942,1,0,2,2.09,0,Premium
7.25,Afternoon,Weekend,3.0,Low,Clear,2.2,1.46,0.13,81.33,23.3579,3.221779310344828,0,1,0,1.5899999999999999,1,Economy
20.47,Night,Weekday,3.0,Medium,Rain,3.65,1.2333157894736844,0.34,48.83,45.498174210526315,1.529360039081583,0,0,1,1.5733157894736844,0,Standard
27.070546861761322,Evening,Weekday,1.0,Medium,Clear,3.77,1.15,0.31,87.74,62.10052889102552,2.84626315062875,1,0,1,1.46,1,Premium
8.35,Afternoon,Weekday,4.0,Medium,Clear,3.96,1.81,0.4,43.66,36.537499999999994,4.375748502994012,0,0,1,2.21,1,Standard
12.23,Afternoon,Weekday,4.0,Medium,Clear,2.77,0.95,0.3,38.38,25.9025,2.117947669664759,0,0,1,1.25,1,Economy
36.39,Afternoon,Weekday,2.0,Low,Clear,3.09,0.64,0.27,67.24,44.5344,1.2238087386644683,0,0,0,0.91,0,Standard
36.28,Afternoon,Weekday,2.0,Low,Rain,4.53,1.64,0.2929157894736842,7.73,66.29343905263158,1.8202590959206173,0,0,0,1.9329157894736841,0,Premium
32.42,Evening,Weekday,4.0,Low,Clear,2.58,1.41,0.11,14.18,49.852000000000004,1.5376927822331892,1,0,0,1.52,0,Standard
35.0,Morning,Weekday,2.0,Low,Snow,4.48,1.36,0.23,53.07,64.2861,1.8367457142857144,1,0,0,1.59,0,Premium
27.59,Night,Weekend,1.0,Medium,Clear,3.69,0.58,0.49,113.43,75.27289999999999,2.7282674882203692,0,1,1,1.0699999999999998,1,Premium
13.34,Afternoon,Weekend,4.0,Low,Clear,4.29,0.71,0.45,87.97,53.347899999999996,3.9990929535232387,0,1,0,1.16,1,Standard
17.94,Afternoon,Weekday,2.0,Low,Rain,4.14,1.43,0.2929157894736842,15.13,34.22601589473684,1.8547435897435895,0,0,0,1.7229157894736842,0,Standard
9.9,Afternoon,Weekend,3.0,Medium,Clear,2.62,0.81,0.34,102.33,45.431200000000004,4.589010101010101,0,1,1,1.1500000000000001,1,Standard
45.51,Evening,Weekday,4.0,Medium,Rain,3.71,1.26,0.44,89.21,100.30499999999999,2.204021094264997,1,0,1,1.7,0,Luxury
29.59,Afternoon,Weekend,4.0,High,Snow,4.6,1.32,0.28,75.26,64.73160000000001,2.1876174383237585,0,1,2,1.6,0,Premium
20.64,Afternoon,Weekday,3.0,Medium,Clear,3.3,0.93,0.11,99.33,33.4215,1.6192587209302327,0,0,1,1.04,1,Standard
23.64,Morning,Weekend,1.0,Low,Clear,4.9,1.92,0.13,51.47,56.979899999999994,2.4058702760452793,1,1,0,2.05,0,Standard
47.42,Afternoon,Weekend,3.0,High,Rain,3.36,1.2333157894736844,0.3,30.47,70.98483473684212,2.023622943905525,0,1,2,1.5333157894736844,0,Premium
8.51,Morning,Weekday,4.0,Medium,Clear,2.43,1.58,0.49,63.88,47.177,5.543713278495887,1,0,1,2.0700000000000003,1,Standard
29.73,Evening,Weekend,1.0,Low,Clear,3.17,1.2333157894736844,0.38,68.12,65.72207842105264,1.5973158425832494,1,1,0,1.6133157894736843,0,Premium
25.79,Afternoon,Weekday,2.0,Medium,Clear,4.86,0.66,0.13,66.91,30.5797,1.185719271035285,0,0,1,0.79,0,Standard
30.96,Afternoon,Weekday,2.0,High,Clear,2.96,1.24,0.18,69.98,53.9468,1.742467700258398,0,0,2,1.42,0,Standard
1.89,Morning,Weekday,2.0,Low,Clear,4.6,0.74,0.41,114.1,52.77959999999999,27.92571428571428,1,0,0,1.15,1,Standard
43.73,Morning,Weekday,4.0,Low,Clear,4.64,1.97,0.44,108.76,138.6425,3.1704207637777273,1,0,0,2.41,0,Luxury
27.070546861761322,Evening,Weekday,2.4768421052631577,Low,Clear,3.05,0.74,0.35,105.71,60.08070467770337,2.7551826115989746,1,0,0,1.0899999999999999,1,Premium
108.14699381139414,Morning,Weekday,1.0,Low,Clear,2.25,1.2333157894736844,0.36,97.16,170.6069950517052,2.211540042837644,1,0,0,1.5933157894736842,0,Luxury
35.14,Morning,Weekend,2.0,Medium,Clear,4.17,1.05,0.11,113.49,53.550900000000006,1.5239299943084805,1,1,1,1.1600000000000001,1,Standard
46.2,Morning,Weekday,1.0,Medium,Clear,2.93,1.46,0.43,16.33,77.40390000000001,1.675409090909091,1,0,1,1.89,0,Premium
35.65,Night,Weekend,4.0,Low,Rain,4.35,0.69,0.42,35.49,43.854299999999995,1.2301346423562414,0,1,0,1.1099999999999999,0,Standard
8.47,Evening,Weekend,2.0,High,Clear,3.33,1.15,0.2,61.93,25.456500000000002,3.0054899645808733,1,1,2,1.3499999999999999,1,Economy
29.24,Afternoon,Weekend,4.0,Medium,Rain,3.46,0.91,0.38,62.11811578947369,53.673284,2.3584610123119014,0,1,1,1.29,0,Standard
30.73,Morning,Weekend,3.0,Medium,Rain,4.33,1.83,0.19,63.09,72.553,2.3609827530100875,1,1,1,2.02,0,Premium
21.78,Afternoon,Weekday,4.0,Low,Clear,3.15,0.56,0.12,91.02,26.2692,1.2061157024793387,0,0,0,0.68,1,Economy
37.09,Evening,Weekend,4.0,Low,Clear,3.33,1.87,0.18,62.11811578947369,83.86956084210527,2.0615988136964143,1,1,0,2.0500000000000003,0,Premium
46.78,Afternoon,Weekend,3.0,Medium,Clear,3.13,1.75,0.17,34.03,90.7801,1.940575032064985,0,1,1,1.92,0,Premium
46.35,Morning,Weekday,1.0,Medium,Clear,3.1,0.95,0.24,89.15,68.52850000000001,1.478500539374326,1,0,1,1.19,0,Premium
23.09,Morning,Weekday,3.0,High,Rain,3.58,1.68,0.2929157894736842,23.94,49.38360399999999,2.1149848419229103,1,0,2,1.9729157894736842,0,Standard
6.55,Morning,Weekend,3.0,Medium,Rain,4.43,0.55,0.3,45.41,21.655499999999996,3.30618320610687,1,1,1,0.8500000000000001,1,Economy
49.26,Afternoon,Weekday,4.0,Low,Clear,3.09,1.95,0.29,35.46,109.43039999999999,2.2214859926918393,0,0,0,2.2399999999999998,0,Luxury
42.11,Evening,Weekday,1.0,High,Clear,3.57,1.29,0.21,45.23,67.3902,1.6003372120636428,1,0,2,1.5,0,Premium
7.11,Morning,Weekday,2.0,Low,Rain,4.01,0.95,0.11,86.46,20.275100000000002,2.851631504922644,1,0,0,1.06,1,Economy
27.070546861761322,Morning,Weekday,3.0,High,Snow,2.81,1.04,0.34,62.11811578947369,52.08352810465283,2.469724765495558,1,0,2,1.3800000000000001,0,Standard
43.62,Morning,Weekday,2.4768421052631577,High,Clear,2.83,0.6,0.26,68.86,46.90559999999999,1.0753232462173314,1,0,2,0.86,0,Standard
26.42,Night,Weekend,3.0,Low,Clear,4.8,1.98,0.22,16.49,60.7394,2.298993186979561,0,1,0,2.2,0,Premium
29.97,Morning,Weekday,3.0,Medium,Clear,4.17,0.56,0.45,97.58,64.86420000000001,2.164304304304305,1,0,1,1.01,1,Premium
20.55,Evening,Weekday,3.0,Low,Snow,3.73,1.48,0.4,47.54,53.16,2.5868613138686127,1,0,0,1.88,0,Standard
3.68,Afternoon,Weekday,3.0,Medium,Clear,3.94,1.16,0.44,79.58,43.224000000000004,11.745652173913042,0,0,1,1.5999999999999999,1,Standard
17.42,Afternoon,Weekday,4.0,Medium,Clear,2.09,1.92,0.3,88.42,62.0624,3.562709529276693,0,0,1,2.2199999999999998,1,Premium
40.34,Morning,Weekend,1.0,Medium,Clear,3.85,0.87,0.15,29.11,43.31230000000001,1.0736812097174022,1,1,1,1.02,0,Standard
1.23,Morning,Weekday,1.0,Low,Clear,3.53,1.3,0.38,106.74,45.6902,37.14650406504065,1,0,0,1.6800000000000002,1,Standard
27.070546861761322,Afternoon,Weekday,1.0,Medium,Clear,3.64,1.22,0.18,75.87,50.32266717134881,1.420414600279641,0,0,1,1.4,0,Standard
20.51,Evening,Weekday,3.0,Medium,Snow,3.08,1.55,0.28,54.3,50.07450000000001,2.4414675767918093,1,0,1,1.83,0,Standard
27.33,Afternoon,Weekday,4.0,High,Clear,2.24,0.6,0.13,25.97,22.0141,0.805492133186974,0,0,2,0.73,0,Economy
46.07,Afternoon,Weekend,3.0,High,Clear,2.58,0.79,0.43,113.36,87.7201,1.9040612112003474,0,1,2,1.22,0,Premium
17.97,Morning,Weekend,3.0,Low,Clear,4.85,0.82,0.15,91.83,33.359899999999996,1.8564218141346691,1,1,0,0.97,1,Standard
18.0,Night,Weekday,1.0,Low,Clear,3.23,1.61,0.46,28.92,45.513200000000005,2.5285111111111114,0,0,0,2.0700000000000003,0,Standard
37.14,Evening,Weekday,3.0,Low,Clear,3.4,0.78,0.45,43.84,52.0972,1.4027248249865374,1,0,0,1.23,0,Standard
23.16,Morning,Weekday,2.0,High,Clear,2.16,1.36,0.2929157894736842,98.11,62.39556810526316,2.6817573402417962,1,0,2,1.6529157894736843,1,Premium
27.070546861761322,Night,Weekday,3.0,Low,Clear,2.11,0.82,0.4,85.0,58.307848426644284,1.6977196742529999,0,0,0,1.22,1,Standard
23.17,Afternoon,Weekday,2.0,Low,Clear,4.15,1.79,0.35,93.07,78.1988,3.375002157962883,0,0,0,2.14,1,Premium
7.9,Afternoon,Weekday,3.0,Medium,Clear,3.61,1.91,0.42,55.74,42.1098,5.330354430379747,0,0,1,2.33,1,Standard
9.64,Evening,Weekday,4.0,Medium,Clear,3.53,1.28,0.2929157894736842,87.39,41.467110842105264,4.093827800829875,1,0,1,1.5729157894736843,1,Standard
25.42,Evening,Weekday,4.0,Low,Snow,2.73,1.03,0.41,49.45,49.1871,1.9349763965381588,1,0,0,1.44,0,Standard
126.54762829842768,Afternoon,Weekend,1.0,Low,Clear,4.23,0.85,0.28,29.3,119.99948405366354,1.777312351719257,0,1,0,1.13,0,Luxury
45.83,Morning,Weekend,3.0,Medium,Clear,2.5,0.57,0.48,62.11811578947369,58.43979557894737,1.4389679249399958,1,1,1,1.0499999999999998,0,Standard
18.76,Afternoon,Weekday,2.0,High,Clear,2.57,0.9,0.29,117.24,53.453599999999994,2.8493390191897654,0,0,2,1.19,1,Standard
29.45,Night,Weekend,2.4768421052631577,Low,Rain,3.38,1.48,0.29,40.72,58.7748,1.9312316918747168,0,1,0,1.77,0,Standard
27.070546861761322,Morning,Weekday,3.0,Low,Clear,2.86,1.3,0.41,58.01,61.83581092028972,2.5200118914613405,1,0,0,1.71,0,Premium
1.64,Afternoon,Weekday,2.0,Medium,Rain,2.74,1.92,0.43,82.51,41.3681,25.224451219512197,0,0,1,2.35,1,Standard
33.51,Afternoon,Weekend,4.0,Low,Rain,3.94,1.09,0.32,67.27,61.9923,1.8499641897940915,0,1,0,1.4100000000000001,0,Premium
9.72,Afternoon,Weekend,2.0,High,Clear,3.95,1.54,0.17,101.99,36.2571,3.730154320987654,0,1,2,1.71,1,Standard
48.09,Afternoon,Weekend,1.0,High,Clear,4.47,1.23,0.29,92.6,90.4747,1.8813620295279683,0,1,2,1.52,0,Premium
8.28,Night,Weekday,4.0,Medium,Snow,3.25,1.27,0.49,11.7,19.4986,2.354903381642512,0,0,1,1.76,0,Economy
27.070546861761322,Morning,Weekday,4.0,Low,Clear,2.22,0.9,0.4,119.82,74.51149217558519,2.561307695558268,1,0,0,1.3,1,Premium
27.070546861761322,Morning,Weekend,4.0,Medium,Clear,2.82,1.18,0.42,91.53,73.20584529687835,1.750056998919363,1,1,1,1.5999999999999999,1,Premium
49.85,Morning,Weekday,3.0,Medium,Clear,4.94,1.21,0.11,104.35,76.737,1.5393580742226678,1,0,1,1.32,0,Premium
25.61,Evening,Weekday,3.0,High,Clear,3.79,1.56,0.29,79.89,66.9097,2.6126395939086295,1,0,2,1.85,1,Premium
30.17,Afternoon,Weekday,4.0,Medium,Clear,4.13,1.91,0.36,103.47,99.0039,3.2815346370566787,0,0,1,2.27,1,Premium
4.29,Morning,Weekday,3.0,Medium,Rain,2.02,0.99,0.43,17.92,13.9727,3.257039627039627,1,0,1,1.42,1,Economy
37.75,Evening,Weekday,2.0,Medium,Snow,3.55,0.56,0.12,44.99,30.0888,0.7970543046357615,1,0,1,0.68,0,Standard
11.29,Evening,Weekday,3.0,Medium,Clear,2.11,1.2333157894736844,0.44,105.79,62.581735263157896,5.549796279893712,1,0,1,1.6733157894736843,1,Premium
45.0,Evening,Weekend,3.0,High,Clear,3.71,1.32,0.32,28.19,72.13080000000001,1.602906666666667,1,1,2,1.6400000000000001,0,Premium
11.05,Night,Weekday,4.0,Medium,Clear,4.76,0.75,0.18,14.0,15.5675,1.4088235294117646,0,0,1,0.9299999999999999,0,Economy
10.34,Morning,Weekday,1.0,Medium,Clear,4.91,1.64,0.2929157894736842,95.63,49.879136947368416,4.242021276595745,1,0,1,1.9329157894736841,1,Standard
2.79,Evening,Weekday,1.0,Low,Clear,3.62,1.98,0.21,101.08,30.371,10.885663082437276,1,0,0,2.19,1,Standard
24.13,Afternoon,Weekday,1.0,Low,Snow,3.37,1.92,0.31,23.71,57.049699999999994,2.3642644011603813,0,0,0,2.23,0,Standard
28.68,Evening,Weekday,2.0,Medium,Rain,4.84,1.2333157894736844,0.12,103.25,52.60149684210526,1.4007670850767084,1,0,1,1.3533157894736845,1,Standard
4.22,Evening,Weekday,3.0,Low,Clear,4.02,1.81,0.16,83.98,25.095,5.946682464454977,1,0,0,1.97,1,Economy
39.0,Evening,Weekend,1.0,Low,Clear,2.19,1.56,0.43,64.81,90.8983,2.330725641025641,1,1,0,1.99,0,Premium
23.21,Afternoon,Weekday,4.0,Medium,Clear,3.4,1.18,0.15,100.48,45.85979999999999,1.975863851788022,0,0,1,1.3299999999999998,1,Standard
26.7,Morning,Weekend,1.0,Medium,Clear,2.72,1.31,0.19,53.21,47.8069,1.7905205992509363,1,1,1,1.5,0,Standard
22.6,Afternoon,Weekday,1.0,Medium,Clear,3.41,1.77,0.28,27.31,51.058800000000005,2.2592389380530973,0,0,1,2.05,0,Standard
20.64,Night,Weekday,3.0,Low,Clear,3.37,1.22,0.31,37.76,40.2564,1.950406976744186,0,0,0,1.53,0,Standard
28.42,Night,Weekday,3.0,Medium,Snow,3.75,1.06,0.41,63.09,59.74210000000001,2.1021147079521465,0,0,1,1.47,0,Standard
8.61,Morning,Weekday,3.0,Low,Clear,3.07,1.24,0.28,66.1,32.2544,3.7461556329849013,1,0,0,1.52,1,Standard
9.91,Morning,Weekend,2.0,Medium,Clear,2.49,1.2333157894736844,0.42,97.64,55.72095947368421,5.759384460141272,1,1,1,1.6533157894736843,1,Standard
43.23,Morning,Weekday,2.0,Low,Rain,3.51,0.78,0.35,96.01,70.8329,1.6385126069858895,1,0,0,1.13,0,Premium
47.36,Evening,Weekday,1.0,Low,Clear,3.502989473684211,1.85,0.15,71.86,101.8979894736842,2.172402871621622,1,0,0,2.0,0,Luxury
19.29,Evening,Weekend,3.0,Low,Clear,3.99,1.51,0.16,94.79,48.2843,2.5030741316744427,1,1,0,1.67,1,Standard
14.27,Morning,Weekend,1.0,Low,Clear,3.502989473684211,1.45,0.27,27.05,31.497989473684207,3.985618312943967,1,1,0,1.72,0,Standard
27.070546861761322,Afternoon,Weekday,4.0,Low,Clear,4.81,0.65,0.26,10.76,25.20345546014486,1.0628377825880388,0,0,0,0.91,0,Economy
21.03,Evening,Weekday,4.0,Low,Clear,4.74,1.41,0.4,105.47,76.5803,3.641478839752734,1,0,0,1.81,1,Premium
2.24,Evening,Weekend,3.0,Medium,Clear,2.63,0.68,0.33,13.69,8.6709,3.8709374999999993,1,1,1,1.01,1,Economy
8.65,Afternoon,Weekday,3.0,Medium,Rain,2.12,0.62,0.26,33.37,16.1592,1.868115606936416,0,0,1,0.88,1,Economy
36.08,Afternoon,Weekday,4.0,Low,Clear,3.502989473684211,1.29,0.17,84.96,64.48938947368421,1.8072727272727274,0,0,0,1.46,0,Premium
33.29,Afternoon,Weekday,3.0,High,Clear,4.48,1.1,0.19,52.09,50.996100000000006,1.5318744367677983,0,0,2,1.29,0,Standard
2.33,Morning,Weekday,2.0,Low,Rain,3.502989473684211,1.38,0.33,105.78,41.625789473684215,18.464721030042917,1,0,0,1.71,1,Standard
11.88,Afternoon,Weekday,2.0,Medium,Clear,4.67,0.63,0.27,39.27,22.7573,1.9155976430976431,0,0,1,0.9,1,Economy
12.32,Afternoon,Weekday,3.0,Low,Clear,3.8,1.15,0.31,6.37,19.9427,1.6187256493506492,0,0,0,1.46,0,Economy
33.92,Evening,Weekend,4.0,Low,Clear,3.59,0.76,0.17,39.58,36.09780000000001,1.0642040094339624,1,1,0,0.93,0,Standard
1.97,Afternoon,Weekday,1.0,Medium,Clear,2.08,1.98,0.37,71.48,32.428200000000004,16.461015228426398,0,0,1,2.35,1,Standard
6.1,Evening,Weekday,3.0,Medium,Clear,2.74,1.34,0.2929157894736842,48.23,25.041328526315787,5.268065573770492,1,0,1,1.6329157894736843,1,Economy
40.2,Morning,Weekday,3.0,High,Clear,3.38,1.53,0.2,66.51,78.18800000000002,1.9449751243781097,1,0,2,1.73,0,Premium
9.75,Afternoon,Weekend,1.0,Medium,Clear,3.89,0.99,0.3,105.81,45.2855,4.644666666666667,0,1,1,1.29,1,Standard
32.98,Morning,Weekday,3.0,High,Clear,3.67,0.64,0.49,109.94,78.64779999999999,2.3847119466343236,1,0,2,1.13,1,Premium
12.67,Morning,Weekday,1.0,Low,Snow,3.502989473684211,1.96,0.23,35.59,36.52188947368421,2.939928966061563,1,0,0,2.19,0,Standard
5.87,Evening,Weekend,4.0,Low,Clear,2.84,0.93,0.34,58.15,28.0701,4.781959114139693,1,1,0,1.27,1,Economy
12.92,Night,Weekend,2.0,Low,Rain,3.69,1.14,0.14,62.11811578947369,27.115336210526316,4.4020722388320745,0,1,0,1.2799999999999998,1,Economy
36.39,Morning,Weekday,4.0,Low,Clear,2.26,1.47,0.34,114.15,94.5643,2.5986342401758726,1,0,0,1.81,1,Premium
42.93,Afternoon,Weekday,2.0,Medium,Clear,3.24,0.54,0.14,119.84,43.19980000000001,1.0062846494293038,0,0,1,0.68,0,Standard
41.68,Evening,Weekday,1.0,Medium,Rain,4.25,1.72,0.48,32.07,91.3332,1.3645579012886375,1,0,1,2.2,0,Premium
20.46,Morning,Weekday,2.4768421052631577,Low,Clear,4.08,1.3,0.39,88.6,65.232,3.1882697947214074,1,0,0,1.69,1,Premium
33.74,Afternoon,Weekday,4.0,High,Rain,4.97,0.92,0.42,48.47,56.3682,1.6706639004149377,0,0,2,1.34,0,Standard
11.04,Evening,Weekend,2.0,High,Clear,2.83,0.59,0.38,5.93,11.596999999999998,1.0504528985507244,1,1,2,0.97,0,Economy
15.36,Afternoon,Weekday,1.0,Low,Clear,3.49,0.74,0.34,6.06,16.9168,1.1013541666666666,0,0,0,1.08,0,Economy
44.92,Morning,Weekday,2.0,Low,Clear,2.99,1.84,0.28,57.97,101.87440000000001,2.267907390917186,1,0,0,2.12,0,Luxury
1.64,Afternoon,Weekday,3.0,Low,Clear,3.32,1.53,0.44,61.16,32.739599999999996,19.96317073170732,0,0,0,1.97,1,Standard
5.19,Evening,Weekday,4.0,Low,Rain,4.57,0.87,0.48,7.6,12.7333,2.4534296724470135,1,0,0,1.35,0,Economy
11.19,Afternoon,Weekday,3.0,Low,Clear,4.05,0.6,0.3,84.0,35.964,3.213941018766756,0,0,0,0.8999999999999999,1,Standard
2.3,Morning,Weekend,1.0,Medium,Snow,3.502989473684211,1.54,0.47,38.81,25.28568947368421,11.492478260869566,1,1,1,2.01,1,Economy
9.89,Evening,Weekday,2.0,Low,Snow,2.61,1.36,0.33,69.39,38.95910000000001,3.9392416582406478,1,0,0,1.6900000000000002,1,Standard
29.57,Afternoon,Weekday,3.0,Low,Clear,4.62,1.11,0.32,39.61,50.117900000000006,1.694890091308759,0,0,0,1.4300000000000002,0,Standard
21.65,Evening,Weekday,3.0,High,Clear,2.18,1.05,0.2929157894736842,24.22,32.00692042105263,1.463930715935335,1,0,2,1.3429157894736843,0,Standard
44.74,Morning,Weekday,2.4768421052631577,Medium,Rain,4.67,0.83,0.18,51.82,51.1318,1.1428654447921323,1,0,1,1.01,0,Standard
41.05,Night,Weekday,2.0,High,Snow,2.99,1.5,0.1,31.71,67.736,1.6500852618757615,0,0,2,1.6,0,Premium
17.75,Afternoon,Weekday,4.0,Low,Clear,3.502989473684211,1.96,0.2,66.5,51.59298947368421,2.8749295774647887,0,0,0,2.16,1,Standard
13.71,Afternoon,Weekday,3.0,Low,Clear,3.54,0.76,0.3,27.87,22.320600000000002,1.6280525164113784,0,0,0,1.06,0,Economy
19.6,Morning,Weekday,3.0,Medium,Clear,4.82,1.4,0.2929157894736842,63.47,50.85136515789474,2.455484693877551,1,0,1,1.6929157894736842,1,Standard
29.92,Afternoon,Weekday,1.0,Low,Clear,2.14,1.14,0.28,23.1,42.716800000000006,1.9008948304047595,0,0,0,1.42,0,Standard
14.14,Evening,Weekday,4.0,Low,Clear,3.06,1.2333157894736844,0.49,82.16,60.75748526315789,4.233536067892503,1,0,0,1.7233157894736844,1,Premium
31.58,Night,Weekend,1.0,Medium,Rain,4.57,0.88,0.24,91.7,54.368399999999994,1.721608613046232,0,1,1,1.12,0,Standard
21.06,Afternoon,Weekend,3.0,Medium,Clear,3.19,1.74,0.28,17.7,44.7904,2.1267996201329535,0,1,1,2.02,0,Standard
28.05,Afternoon,Weekday,1.0,Medium,Clear,2.6,1.23,0.15,58.8,45.9215,1.6371301247771837,0,0,1,1.38,0,Standard
22.37,Evening,Weekday,3.0,Medium,Clear,3.27,1.32,0.12,13.15,34.376400000000004,1.5367188198480108,1,0,1,1.44,0,Standard
15.43,Evening,Weekend,3.0,Medium,Clear,3.16,0.96,0.41,73.79,48.2267,3.1255152300712896,1,1,1,1.3699999999999999,1,Standard
47.47,Afternoon,Weekend,1.0,Low,Clear,4.75,1.2333157894736844,0.33,35.41,74.9808005263158,1.1162249842005478,0,1,0,1.5633157894736844,0,Premium
